 央卫高码,#genre#
好片速递频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c55_fast_1143_1080P_t10/c55_fast_1143_1080P_t10.m3u8?d
电影大片频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c57_fast_738_1080P_t10/c57_fast_738_1080P_t10.m3u8?d
古装妖魔频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_947_1080P_t10/c58_fast_947_1080P_t10.m3u8?d
军旅剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_700_1080P_t10/c54_fast_700_1080P_t10.m3u8?d
抗战剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_884_1080P_t10/c54_fast_884_1080P_t10.m3u8?d
谍战剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c57_fast_882_1080P_t10/c57_fast_882_1080P_t10.m3u8?d
红色剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c60_fast_1049_1080P_t10/c60_fast_1049_1080P_t10.m3u8?d
家庭剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_999_1080P_t10/c59_fast_999_1080P_t10.m3u8?d
泰语剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_949_1080P_t10/c58_fast_949_1080P_t10.m3u8?d
搞笑剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_953_1080P_t10/c58_fast_953_1080P_t10.m3u8?d
传奇剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_1052_1080P_t10/c54_fast_1052_1080P_t10.m3u8?d
青春剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_986_1080P_t10/c58_fast_986_1080P_t10.m3u8?d
欢乐剧场频道,http://lvbdcdncmn.inter.ptqy.gitv.tv/tslive/c56_fast_951_1080P_t10/c56_fast_951_1080P_t10.m3u8?d
青春剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_986_1080P_t10/c58_fast_986_1080P_t10.m3u8?d
甜宠剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_877_1080P_t10/c54_fast_877_1080P_t10.m3u8?d
大家剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_975_1080P_t10/c58_fast_975_1080P_t10.m3u8?d
警匪悬疑频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_880_1080P_t10/c58_fast_880_1080P_t10.m3u8?d
古装大剧频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c55_fast_879_1080P_t10/c55_fast_879_1080P_t10.m3u8?d
爱情生活频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_967_1080P_t10/c59_fast_967_1080P_t10.m3u8?d

特区频特,#genre#
Plus综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=j2_twn
凤凰中文频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=phoenixtv_hd
凤凰资讯频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=phoenixinfo_hd
凤凰香港频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=hkphoenix_twn
中天新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctinews
有线新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=hoycaijing_twn
无线新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=inews_twn
无线翡翠频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=jade_twn
无线翡翠频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Jade_xue
无线翡翠频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Tvbjade
无线华丽粤特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Wlt
无线华丽国特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Tvbjade
无线明珠频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=pearl_twn
无线娱乐频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Tvbentertainment
千禧经典频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Tvbclassic
VIUTV'粤频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=viu1_twn
VIUTV英频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=viusix_twn
RTHK-31频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=rhk31_twn
RTHK-32频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=rhk32_twn
天映频道粤特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctv18_twn
天映频道国特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Celestial
天映频道闽特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Celestialindo
天映经典频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Celestial2
美亚电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=meiyamovie_twn
龙祥电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=lungxiangtime_twn
纬来电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=videolandmovie
新加CHU频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ChannelU
新加CH5频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Channel5HD
新加CH8频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Channel8HD
Astr爱奇频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Qiyi
AstrQJ国频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Quanjia
astroaod频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Aodhd
Astroaec频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=AEC
Astr欢喜频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=Huahee
闽南频特,#genre#
中天新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctinews
东森新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ettvnews
寰宇新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=huanyuxinwen_twn
tvbs新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=tvbs_n
年代新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=niandainews_twn
民视新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ftvnew_taiwan
中视新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=zhongshinews_twn
台视新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ttvnews_twn
非凡新闻频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=feifannews_twn
民视闽南频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ftvhd_taiwan
中视闽南频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=zhongshihd_twn
华视闽南频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctshd_twn
台视闽南频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ttv_taiwan
tvbs闽南频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=tvbs
tvbs欢乐频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=tvbshuanle_twn
民视第一频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=lunghuajingdian_twn
民视台湾频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ftvtaiwan_twn
中视经典频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=zhongshi_twn
公视台语频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctv2_twn
台视综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ttvzhonghe
中天娱乐频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctient
中天综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctizhonghe
中天亚洲频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ctiasia_twn
八大第一频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=badafirst
八大综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=badazhonghe
八大戏剧频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=badadrama
八大娱乐频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=badaentertain
东森综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ettvzhonghe
东森戏剧频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ettvdrama
东森洋片频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ettvwestern
东森电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ettvmovie
东森幼幼频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=yoyo_twn
东森超视频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ettvsuper
东森财经频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=ettvcaijing_twn
寰宇财经频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=huanyutaiwan_twn
华艺综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=weishichinese_twn
阿里郎综频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=arirang_twn
AXN电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=axn_twn
CInemax频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=cinemax_twn
HBo高清频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=hbohd_twn
HBo家庭频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=fyi_twn
好莱电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=hollywoodmovies_twn
龙祥电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=lungxiangtime_twn
龙华经典频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=lunghuajingdian_twn
龙华戏剧频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=lunghuaxiju_twn
龙华电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=xingwei_movie
龙华偶像频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=lunghuaidol_twn
龙华洋片频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=lunghuawestern_twn
纬来电影频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=videolandmovie
纬来日本频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=videolandjapan
纬来体育频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=videolandsport
纬来综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=videolandzonghe
纬来育乐频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=videolandyule
纬来精彩频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=videolandspecial_twn
靖天国际频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=jingtianintl_twn
靖天卡通频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=jingtiancartoon_twn
大爱壹台频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=daai_twn
大爱贰台频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=daai2_twn
好消息贰频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=good2_twn
三立闽南频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=sanlitaiwan
三立戏剧频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=sanlixiju_twn
三立综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=sanlizhonghe
三立都会频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=sanlidouhui
ELta影剧频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=eltayingju_twn
ELta综合频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=eltazonghe_twn
ELTA体1频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=eltasport_twn
ELTA体2频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=eltasport2_twn
ELTA体3频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=eltasport3_twn
Eleven一频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=golfchannel_twn
博斯无限频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=bosiunlimited_twn
博斯网球频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=bositennis_twn
博斯运动壹特,http://ma-yi.k.vu/mayi/697456c165396.php?id=bosisport1_twn
博斯运动贰特,http://ma-yi.k.vu/mayi/697456c165396.php?id=bosisport2_twn
博斯高球壹特,http://ma-yi.k.vu/mayi/697456c165396.php?id=bosigolf1_twn
博斯高球贰特,http://ma-yi.k.vu/mayi/697456c165396.php?id=bosigolf2_twn
探索亚洲频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=discoverytwn_twn
国家地理频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=natgeohd_twn
野生动物频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=natgeowild_twn
动物星球频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=animalplanet_twn
美食星球频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=foodplanet_twn
亚洲美食频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=afc_twn
亚洲旅游频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=asiatravel_twn
亚洲TLC频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=tlc_twn
EYE-旅游频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=eyetvtravel_twn
EYE-戏剧频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=eyetvxiju_twn
MTv高清频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=mtvhd_twn
Discover频特,http://ma-yi.k.vu/mayi/697456c165396.php?id=discoverytwn_twn

特区玛特,#genre#
Plus综合玛特,http://free.cnlive.club/channel/6429ae4c.m3u8
凤凰卫视玛特,http://free.cnlive.club/channel/n496e6eec.m3u8
凤凰资讯玛特,http://free.cnlive.club/channel/n4966a4fb.m3u8
凤凰香港玛特,http://free.cnlive.club/channel/n49654430.m3u8
中天新闻玛特,http://free.cnlive.club/channel/41d8a09d.m3u8
有线新闻玛特,http://free.cnlive.club/channel/7289243e.m3u8
无线新闻玛特,http://free.cnlive.club/channel/n3fad9608.m3u8
无线翡翠玛特,http://free.cnlive.club/channel/n7549189d.m3u8
无线华丽玛特,http://free.cnlive.club/channel/n177a7044.m3u8
无线明珠玛特,http://free.cnlive.club/channel/n75ab7db0.m3u8
无线娱乐玛特,http://free.cnlive.club/channel/nac85e88.m3u8
千禧经典玛特,http://free.cnlive.club/channel/n1ab8717e.m3u8
VIUTV'粤玛特,http://free.cnlive.club/channel/78204936.m3u8
VIUTV'英玛特,http://free.cnlive.club/channel/necd2834.m3u8
RTHK-31玛特,http://free.cnlive.club/channel/n8badbb5.m3u8
RTHK-32玛特,http://free.cnlive.club/channel/n8badbb4.m3u8
美亚电影玛特,http://free.cnlive.club/channel/5824ef5e.m3u8
天映频道玛特,http://free.cnlive.club/channel/n7e466c41.m3u8
天映频道玛特,http://free.cnlive.club/channel/5150b0a1.m3u8
天映经典玛特,http://free.cnlive.club/channel/n7e49c99a.m3u8
龙华电影玛特,http://free.cnlive.club/channel/66c77727.m3u8
龙祥电影玛特,http://free.cnlive.club/channel/67548a4f.m3u8
纬来电影玛特,http://free.cnlive.club/channel/581b458b.m3u8
Astr爱奇玛特,http://free.cnlive.club/channel/n367ccbbb.m3u8
AstrQJ国玛特,http://free.cnlive.club/channel/n2d0f5476.m3u8
astroaod玛特,http://free.cnlive.club/channel/fa50a06.m3u8
Astroaec玛特,http://free.cnlive.club/channel/36f451f2.m3u8
Astr欢喜玛特,http://free.cnlive.club/channel/n129801d1.m3u8
闽南玛特,#genre#
中天新闻玛特,http://free.cnlive.club/channel/41d8a09d.m3u8
寰宇新闻玛特,http://free.cnlive.club/channel/n43c34be8.m3u8
东森新闻玛特,http://free.cnlive.club/channel/n88aa83.m3u8
tvbs新闻玛特,http://free.cnlive.club/channel/n69ccce92.m3u8
年代新闻玛特,http://free.cnlive.club/channel/49184630.m3u8
非凡新闻玛特,http://free.cnlive.club/channel/6302a884.m3u8
民视新闻玛特,http://free.cnlive.club/channel/n4b747ee6.m3u8
中视新闻玛特,http://free.cnlive.club/channel/428f1dfa.m3u8
台视新闻玛特,http://free.cnlive.club/channel/452d9d57.m3u8
公视闽南玛特,http://free.cnlive.club/channel/3b838b0c.m3u8
民视闽南玛特,http://free.cnlive.club/channel/n4d0434cf.m3u8
中视闽南玛特,http://free.cnlive.club/channel/dc53f4d.m3u8
华视闽南玛特,http://free.cnlive.club/channel/560bcbee.m3u8
台视闽南玛特,http://free.cnlive.club/channel/5ef6ab90.m3u8
tvbs闽南玛特,http://free.cnlive.club/channel/154f9d73.m3u8
tvbs欢乐玛特,http://free.cnlive.club/channel/n69c10b55.m3u8
民视台湾玛特,http://free.cnlive.club/channel/n4bbbe8c9.m3u8
中视经典玛特,http://free.cnlive.club/channel/4291e438.m3u8
公视台语玛特,http://free.cnlive.club/channel/3ccf6783.m3u8
台视综合玛特,http://free.cnlive.club/channel/45306b98.m3u8
中天娱乐玛特,http://free.cnlive.club/channel/41d6f491.m3u8
中天综合玛特,http://free.cnlive.club/channel/41db6ede.m3u8
中天亚洲玛特,http://free.cnlive.club/channel/41d5ac2a.m3u8
八大第一玛特,http://free.cnlive.club/channel/2733018a.m3u8
八大综合玛特,http://free.cnlive.club/channel/27420c52.m3u8
八大戏剧玛特,http://free.cnlive.club/channel/26d54426.m3u8
八大娱乐玛特,http://free.cnlive.club/channel/26b73cff.m3u8
东森综合玛特,http://free.cnlive.club/channel/n31b0a4.m3u8
东森戏剧玛特,http://free.cnlive.club/channel/n9e78d0.m3u8
东森洋片玛特,http://free.cnlive.club/channel/n7160b4.m3u8
东森电影玛特,http://free.cnlive.club/channel/n5502f4.m3u8
东森幼幼玛特,http://free.cnlive.club/channel/naa6d18.m3u8
东森超视玛特,http://free.cnlive.club/channel/4210df69.m3u8
东森财经玛特,http://free.cnlive.club/channel/209f9e70.m3u8
寰宇财经玛特,http://free.cnlive.club/channel/n4332074a.m3u8
华艺综合玛特,http://free.cnlive.club/channel/5af2eef0.m3u8
AXN电影玛特,http://free.cnlive.club/channel/n4e27c899.m3u8
CInemax玛特,http://free.cnlive.club/channel/7c7a1311.m3u8
HBo高清玛特,http://free.cnlive.club/channel/2d329e1c.m3u8
HBo家庭玛特,http://free.cnlive.club/channel/n54fc5ba0.m3u8
好莱电影玛特,http://free.cnlive.club/channel/n2db95de5.m3u8
龙祥电影玛特,http://free.cnlive.club/channel/67548a4f.m3u8
龙华经典玛特,http://free.cnlive.club/channel/66c892d4.m3u8
龙华戏剧玛特,http://free.cnlive.club/channel/66c51883.m3u8
龙华电影玛特,http://free.cnlive.club/channel/66c77727.m3u8
龙华偶像玛特,http://free.cnlive.club/channel/66c2f564.m3u8
龙华洋片玛特,http://free.cnlive.club/channel/66c68ce7.m3u8
纬来电影玛特,http://free.cnlive.club/channel/581b458b.m3u8
纬来日本玛特,http://free.cnlive.club/channel/58197296.m3u8
纬来体育玛特,http://free.cnlive.club/channel/5816d06e.m3u8
纬来综合玛特,http://free.cnlive.club/channel/581c693b.m3u8
纬来育乐玛特,http://free.cnlive.club/channel/581c988d.m3u8
纬来精彩玛特,http://free.cnlive.club/channel/581c2f1a.m3u8
靖天国际玛特,http://free.cnlive.club/channel/63189371.m3u8
靖天卡通玛特,http://free.cnlive.club/channel/63181d62.m3u8
大爱壹台玛特,http://free.cnlive.club/channel/46f9ba85.m3u8
大爱贰台玛特,http://free.cnlive.club/channel/46f0bf6e.m3u8
好消息贰玛特,http://free.cnlive.club/channel/n5e3decc0.m3u8
三立闽南玛特,http://free.cnlive.club/channel/642f20a.m3u8
三立戏剧玛特,http://free.cnlive.club/channel/6748da0.m3u8
三立综合玛特,http://free.cnlive.club/channel/6e155cc.m3u8
三立都会玛特,http://free.cnlive.club/channel/72452bb.m3u8
ELta影剧玛特,http://free.cnlive.club/channel/n2109392b.m3u8
ELta综合玛特,http://free.cnlive.club/channel/n20929de1.m3u8
ELTA体1玛特,http://free.cnlive.club/channel/n6cd87fd.m3u8
ELTA体2玛特,http://free.cnlive.club/channel/n6cd87de.m3u8
ELTA体3玛特,http://free.cnlive.club/channel/n6cd87bf.m3u8
博斯无限玛特,http://free.cnlive.club/channel/47dd89d5.m3u8
博斯网球玛特,http://free.cnlive.club/channel/4838e3b3.m3u8
博斯运动壹斯,http://free.cnlive.club/channel/n3a1a5ced.m3u8
博斯运动贰斯,http://free.cnlive.club/channel/n3a1a4bf9.m3u8
博斯高球壹斯,http://free.cnlive.club/channel/n34996e5a.m3u8
博斯高球贰斯,http://free.cnlive.club/channel/n34995d66.m3u8
美食星球玛特,http://free.cnlive.club/channel/5939fd4b.m3u8
亚洲美食玛特,http://free.cnlive.club/channel/4258879f.m3u8
亚洲旅游玛特,http://free.cnlive.club/channel/852ca6f.m3u8
亚洲TLC玛特,http://free.cnlive.club/channel/34964cb6.m3u8
EYE-旅游玛特,http://free.cnlive.club/channel/28efa38.m3u8
EYE-戏剧玛特,http://free.cnlive.club/channel/27dadb3.m3u8
MTv高清玛特,http://free.cnlive.club/channel/731620b3.m3u8
ARIRAng玛特,http://free.cnlive.club/channel/5a358dea.m3u8

特闽频流,#genre#
广东珠江频流,http://bxtv.3a.ink/api.php?id=gdzj
广东体育频流,http://bxtv.3a.ink/api.php?id=gdty
Plus综合频流,http://bxtv.3a.ink/api.php?id=tvbp
pₒₚc电影频流,http://bxtv.3a.ink/api.php?id=popc
凤凰中文频流,http://bxtv.3a.ink/api.php?id=fhzw
凤凰资讯频流,http://bxtv.3a.ink/api.php?id=fhzx
凤凰香港频流,http://bxtv.3a.ink/api.php?id=fhhk
中天新闻频流,http://bxtv.3a.ink/api.php?id=ztxw
无线新闻频流,http://bxtv.3a.ink/api.php?id=wxxw
Now新闻频流,http://bxtv.3a.ink/api.php?id=now
无线翡翠频流,http://bxtv.3a.ink/api.php?id=fct
无线明珠频流,http://bxtv.3a.ink/api.php?id=mz
无线千禧频流,http://bxtv.3a.ink/api.php?id=qxjd
无线赛马频流,http://bxtv.3a.ink/api.php?id=18
美亚电影国流,http://bxtv.3a.ink/api.php?id=meiya
美亚电影闽流,http://bxtv.3a.ink/api.php?id=twmeiya
VIUTV粤频流,http://bxtv.3a.ink/api.php?id=viutv
寰宇新闻频流,http://bxtv.3a.ink/api.php?id=hyxw
民视新闻频流,http://bxtv.3a.ink/api.php?id=msxw
中视新闻频流,http://bxtv.3a.ink/api.php?id=zsxw
台视新闻频流,http://bxtv.3a.ink/api.php?id=tsxw
tvbs闽南频流,http://bxtv.3a.ink/api.php?id=tvbs
中视闽南频流,http://bxtv.3a.ink/api.php?id=zhongshi
华视闽南频流,http://bxtv.3a.ink/api.php?id=huashi
台视闽南频流,http://bxtv.3a.ink/api.php?id=taishi
民视闽南频流,http://bxtv.3a.ink/api.php?id=minshi
民视闽语频流,http://bxtv.3a.ink/api.php?id=mstw
中天亚洲频流,http://bxtv.3a.ink/api.php?id=ztyz
八大第一频流,http://bxtv.3a.ink/api.php?id=bddy
八大综合频流,http://bxtv.3a.ink/api.php?id=bdzh
东森电影频流,http://bxtv.3a.ink/api.php?id=dsdy
东森幼幼频流,http://bxtv.3a.ink/api.php?id=dsyy
纬来体育频流,http://bxtv.3a.ink/api.php?id=wlty
纬来电影频流,http://bxtv.3a.ink/api.php?id=wldy
HBO电影频流,http://bxtv.3a.ink/api.php?id=hbo

抖音网页,#genre#
⬇️赛事抖音网页直播⬇️,http://rihou.cc:555/tv/t
绝嗲数码抖播,video://https://live.douyin.com/277034086130
音乐库抖直播,video://http://rihou.cc:555/tv/mu10
杨凯乔抖直播,video://http://rihou.cc:555/tv/dt
好波联盟抖页,video://https://live.douyin.com/125690153253
广东体育抖页,video://https://live.douyin.com/137995681287
广竞体育抖页,video://https://live.douyin.com/802006140488
优酷体育抖页,video://https://live.douyin.com/645565226352
新爱体育抖页,video://https://live.douyin.com/179260431297
美乐体育抖页,video://https://live.douyin.com/938688100197
女篮体育抖页,video://https://live.douyin.com/293098661035
东说体育抖页,video://https://live.douyin.com/38915320169
中澳男篮抖页,video://https://live.douyin.com/247472438282
三人篮球抖页,video://https://live.douyin.com/811323520251
