КРИМИРАЛЬНАЯ РОССИЯ РАЗВЯЗКА,#genre#
猎者之心(其它动作片),https://v.cdnlz2.com/20240401/29261_bfd2c0ae/index.m3u8
恐惧的代价2024(法国动作片),https://v.cdnlz2.com/20240331/29229_cabf04ea/index.m3u8
战士2024(印度动作片),https://v.cdnlz12.com/20240327/13505_68c6bce9/index.m3u8
扫黑行动之黄金(大陆动作片),https://v.cdnlz12.com/20240326/13458_d6285376/index.m3u8
新威龙杀阵(美国动作片),https://v.cdnlz12.com/20240321/13258_0f96066a/index.m3u8
龙狱天棺(大陆动作片),https://v.cdnlz12.com/20240321/13255_49b86e1a/index.m3u8
十三太保之风云再起(大陆动作片),https://v.cdnlz12.com/20240319/13147_43ca2a7e/index.m3u8
极速阻击(大陆动作片),https://v.cdnlz12.com/20240317/13068_63cc8cc0/index.m3u8
天启四骑士：世界末日(美国动作片),https://v.cdnlz7.com/20240310/16272_61e5841b/index.m3u8
牡丹令(大陆动作片),https://v.cdnlz12.com/20240316/12992_fc27d527/index.m3u8
风车2023(韩国动作片),https://v.cdnlz7.com/20240310/16266_96f0f6fa/index.m3u8
大漠追云剑(大陆动作片),https://v.cdnlz7.com/20240310/16265_dbcc0e33/index.m3u8
骆驼客3之弓魂传(大陆动作片),https://v.cdnlz7.com/20240310/16264_4df85533/index.m3u8
潜行国语(大陆动作片),https://v.cdnlz12.com/20240314/12846_d75489a8/index.m3u8
潜行粤语(大陆动作片),https://v.cdnlz12.com/20240314/12845_fd27a7fd/index.m3u8
末日战士2024(大陆动作片),https://v.cdnlz12.com/20240313/12834_ce325fe0/index.m3u8
周公伏妖(大陆动作片),https://v.cdnlz12.com/20240313/12832_28e8b06c/index.m3u8
怪物来袭(大陆动作片),https://v.cdnlz12.com/20240311/12699_8865f233/index.m3u8
裂战(大陆动作片),https://v.cdnlz12.com/20240306/12456_ed25978a/index.m3u8
少女斗恶龙(美国动作片),https://v.cdnlz12.com/20240308/12567_d5565b64/index.m3u8
陌路狂刀(大陆动作片),https://v.cdnlz12.com/20240308/12526_77ee2ef5/index.m3u8
极速搏杀(大陆动作片),https://v.cdnlz12.com/20240306/12457_433fa6c3/index.m3u8
阿盖尔：神秘特工(英国动作片),https://v.cdnlz12.com/20240305/12430_13166b93/index.m3u8
花千骨电影版(大陆动作片),https://v.cdnlz12.com/20240305/12421_351c4c17/index.m3u8
九龙笔之神兵觉醒(大陆动作片),https://v.cdnlz10.com/20220525/1610_517d02ef/index.m3u8
死亡飞车3：地狱烈焰(美国动作片),https://v.cdnlz19.com/20240304/19911_4c44c2db/index.m3u8
死亡飞车原声(美国动作片),https://v.cdnlz19.com/20240304/19914_80a919d2/index.m3u8
死亡飞车国语(美国动作片),https://v.cdnlz19.com/20240304/19913_92007689/index.m3u8
信任2019(美国动作片),https://v.cdnlz3.com/20220805/10764_c4314dc0/index.m3u8
英雄与懦夫(其它动作片),https://v.cdnlz3.com/20220731/10399_b1a38738/index.m3u8
终极死路(美国动作片),https://v.cdnlz3.com/20220629/8475_9f57f8b4/index.m3u8
杀手情(大陆动作片),https://v1.cdnlz1.com/20220413/1952_6f88ce04/index.m3u8
苏乞儿(香港动作片),https://v1.cdnlz1.com/20220409/1373_742cc867/index.m3u8
重案实录之惊天械劫案(香港动作片),https://v1.cdnlz1.com/20220408/1250_054f73d6/index.m3u8
一触即发之除爆(大陆动作片),https://v1.cdnlz1.com/20220317/190_04b24960/index.m3u8
反贪风暴国语(香港动作片),https://v.cdnlz7.com/20230102/13132_84c60dd9/index.m3u8
发丘陵冢(大陆动作片),https://v1.cdnlz1.com/20230814/21811_3d2f53a9/index.m3u8
龙城谜案(大陆动作片),https://v.cdnlz12.com/20240302/12283_77747a35/index.m3u8
除暴安良2024(大陆动作片),https://v.cdnlz7.com/20240302/16255_e02cc774/index.m3u8
周处除三害(台湾动作片),https://v.cdnlz7.com/20240301/16251_b6c0822a/index.m3u8
8号警报2(美国动作片),https://v.cdnlz12.com/20240229/12106_61587ad0/index.m3u8
罪恶名单(大陆动作片),https://v.cdnlz12.com/20240228/12089_9ba6581c/index.m3u8
湘西诡事(大陆动作片),https://v.cdnlz12.com/20240228/12087_ba85e5a5/index.m3u8
哨兵2023法国(法国动作片),https://v1.cdnlz1.com/20240225/24659_9dde3ba3/index.m3u8
狄仁杰之通天玄案(大陆动作片),https://v.cdnlz12.com/20240224/11861_9c04f722/index.m3u8
怒潮(大陆动作片),https://v.cdnlz12.com/20240223/11832_439527ff/index.m3u8
古楼镇陵宫(大陆动作片),https://v.cdnlz12.com/20240222/11772_cc17a068/index.m3u8
通缉犯2024(美国动作片),https://v.cdnlz19.com/20240220/17915_3992167b/index.m3u8
仙剑奇侠传前传：酒剑仙(大陆动作片),https://v.cdnlz12.com/20240220/11674_6ba90e47/index.m3u8
破战国语(大陆动作片),https://v.cdnlz12.com/20240220/11660_702d7e15/index.m3u8
破战粤语(大陆动作片),https://v.cdnlz12.com/20240220/11659_d40f8b37/index.m3u8
清算人国语(其它动作片),https://v.cdnlz12.com/20240220/11658_dde0e055/index.m3u8
清算人英语(其它动作片),https://v.cdnlz12.com/20240220/11657_848a4e4a/index.m3u8
灭灯军团(美国动作片),https://v.cdnlz12.com/20240219/11614_749ac72a/index.m3u8
惊天激战(美国动作片),https://v.cdnlz19.com/20240219/17331_1e41d0fd/index.m3u8
末日之战(日本动作片),https://v.cdnlz12.com/20240218/11605_5cd02af9/index.m3u8
深渊鲨难(美国动作片),https://v.cdnlz12.com/20240218/11600_85dd0f71/index.m3u8
龙与地下城：侠盗荣耀(美国动作片),https://v.cdnlz3.com/20240216/23029_8f5ad2fa/index.m3u8
藏品2012(美国动作片),https://v.cdnlz3.com/20240216/23026_4d280200/index.m3u8
我呼吸的空气(其它动作片),https://v.cdnlz12.com/20240214/11567_f9009483/index.m3u8
幸存者们(法国动作片),https://v.cdnlz12.com/20240212/11550_49a7189d/index.m3u8
缉恶(大陆动作片),https://v.cdnlz12.com/20240212/11546_5b8a206d/index.m3u8
目中无人2(大陆动作片),https://v.cdnlz2.com/20240210/28830_5c204b22/index.m3u8
复仇者联盟原声(美国动作片),https://vip.lzcdn2.com/20220402/1938_b629ffbe/index.m3u8
复仇者联盟国语(美国动作片),https://v.cdnlz17.com/20240207/110244_f0396d58/index.m3u8
复仇者联盟4：终局之战原声(美国动作片),https://vip.lzcdn2.com/20220402/1945_f2f055d5/index.m3u8
复仇者联盟4：终局之战国语(美国动作片),https://v.cdnlz17.com/20240207/110243_b4257e36/index.m3u8
复仇者联盟2：奥创纪元原声(美国动作片),https://vip.lzcdn2.com/20220402/1942_5a27df02/index.m3u8
复仇者联盟2：奥创纪元国语(美国动作片),https://v.cdnlz17.com/20240207/110242_80187faa/index.m3u8
东海龙棺(大陆动作片),https://v.cdnlz2.com/20240210/28824_bcbfb539/index.m3u8
爆裂骑士(大陆动作片),https://v.cdnlz2.com/20240206/28769_f3d89707/index.m3u8
急冻风暴(美国动作片),https://v.cdnlz3.com/20240129/22947_fc6cab93/index.m3u8
萨拉尔(印度动作片),https://v.cdnlz12.com/20240201/11224_c162bb47/index.m3u8
养蜂人2024(美国动作片),https://v.cdnlz12.com/20240201/11221_67c5ad8c/index.m3u8
基督山伯爵1961(其它动作片),https://v.cdnlz12.com/20240130/11203_7b0b6d3d/index.m3u8
大冒险王之金丝玉盘(大陆动作片),https://v.cdnlz12.com/20240129/11197_eebbfceb/index.m3u8
疯子老爸(大陆动作片),https://v.cdnlz12.com/20240128/11175_a56701a8/index.m3u8
荒野2024(韩国动作片),https://v.cdnlz2.com/20240126/28294_cdfab943/index.m3u8
黑带2007(日本动作片),https://v.cdnlz12.com/20240126/11162_4cc0a6a8/index.m3u8
圣殿骑士2007(其它动作片),https://v.cdnlz2.com/20240126/28279_8f2f9822/index.m3u8
爆裂点粤语(香港动作片),https://v.cdnlz3.com/20240126/22925_ab576153/index.m3u8
爆裂点国语(香港动作片),https://v.cdnlz3.com/20240126/22924_311317eb/index.m3u8
挡马夺刀(大陆动作片),https://v.cdnlz12.com/20240125/11103_1f417be0/index.m3u8
血之猎手(美国动作片),https://v.cdnlz2.com/20240125/28239_2a66154f/index.m3u8
致命契约2007(其它动作片),https://v.cdnlz2.com/20240125/28238_718318af/index.m3u8
江湖情粤语(香港动作片),https://v.cdnlz17.com/20240124/99676_6d62f60a/index.m3u8
江湖情国语(香港动作片),https://vip1.lz-cdn1.com/20220404/929_7d669c99/index.m3u8
星门深渊(大陆动作片),https://v.cdnlz2.com/20240124/28230_cf0c5218/index.m3u8
美国最后一宗罪案(美国动作片),https://v.cdnlz3.com/20240123/22904_88b93bdc/index.m3u8
捍卫正义(美国动作片),https://v.cdnlz3.com/20240123/22902_92f55c5d/index.m3u8
海王2：失落的王国(美国动作片),https://v.cdnlz12.com/20240123/11056_97ad71a3/index.m3u8
血战1944(其它动作片),https://v.cdnlz3.com/20240123/22897_a3986c7d/index.m3u8
怒战(英国动作片),https://v.cdnlz3.com/20240123/22894_4997bca6/index.m3u8
逃亡鳄鱼岛(其它动作片),https://v.cdnlz3.com/20240122/22887_c611e63d/index.m3u8
最后的兵团(英国动作片),https://v.cdnlz3.com/20240122/22884_a51f1eac/index.m3u8
万鳄巨兽(美国动作片),https://v.cdnlz3.com/20240120/22853_1bde070a/index.m3u8
斗阵60分(其它动作片),https://v.cdnlz3.com/20240119/22851_ba27464b/index.m3u8
西装暴徒(大陆动作片),https://v.cdnlz3.com/20240118/22835_82f61c7e/index.m3u8
狂野时速2007(美国动作片),https://v.cdnlz3.com/20240117/22812_4d1b36bc/index.m3u8
神探2007(香港动作片),https://v.cdnlz3.com/20240117/22810_7536eeac/index.m3u8
反贪风暴之加密危机粤语(香港动作片),https://v.cdnlz3.com/20240116/22807_8e8b7f71/index.m3u8
反贪风暴之加密危机国语(香港动作片),https://v.cdnlz3.com/20240116/22806_9f2148a0/index.m3u8
搭车人2007(美国动作片),https://v.cdnlz3.com/20240116/22795_86816c51/index.m3u8
立体小奇兵(美国动作片),https://v.cdnlz3.com/20240115/22777_3c27a997/index.m3u8
东京复仇者2血腥万圣节篇决战(日本动作片),https://v.cdnlz3.com/20240114/22773_dc6f2a1f/index.m3u8
决战帝国(法国动作片),https://v.cdnlz3.com/20240114/22767_3b1e936c/index.m3u8
海的故事2021(印度动作片),https://v.cdnlz3.com/20240114/22765_d908ef3d/index.m3u8
代号猛虎行动(印度动作片),https://v.cdnlz3.com/20240114/22762_b78f819a/index.m3u8
恐惧暗夜(美国动作片),https://v.cdnlz12.com/20240112/11002_b29fb062/index.m3u8
无间毒票(大陆动作片),https://v.cdnlz3.com/20240113/22757_e3c0e0dd/index.m3u8
王牌杀姬(法国动作片),https://v.cdnlz3.com/20240112/22748_128c9220/index.m3u8
一击2：城市混战(英国动作片),https://v.cdnlz3.com/20240112/22741_4dec050c/index.m3u8
画江湖之不良帅(大陆动作片),https://v.cdnlz11.com/20240111/19241_3af8d963/index.m3u8
王者天下3(日本动作片),https://v.cdnlz3.com/20240110/22709_f8687994/index.m3u8
火线对峙2005(美国动作片),https://v.cdnlz3.com/20240108/22675_72a1df28/index.m3u8
最后的空降兵(英国动作片),https://v.cdnlz3.com/20240108/22672_20f9e2a3/index.m3u8
罪恶赎金(美国动作片),https://v.cdnlz3.com/20240108/22670_0deeef75/index.m3u8
凶铃刺客(美国动作片),https://v.cdnlz3.com/20240106/22652_ec2fe1a1/index.m3u8
苏格拉底先生(韩国动作片),https://v.cdnlz3.com/20240106/22649_6e04ebc6/index.m3u8
烈日血战(美国动作片),https://v.cdnlz3.com/20240105/22630_8251f761/index.m3u8
流感2013韩语(韩国动作片),https://vip1.lz-cdn1.com/20220522/6422_cdb38af6/index.m3u8
流感2013国语(韩国动作片),https://v.cdnlz17.com/20240103/89669_b1947c44/index.m3u8
刀剑乱舞电影版2(日本动作片),https://v.cdnlz3.com/20231230/22542_e8f298c6/index.m3u8
四兄弟(美国动作片),https://v.cdnlz3.com/20231229/22523_12c9af0f/index.m3u8
机关枪牧师(美国动作片),https://v.cdnlz3.com/20231229/22516_728ee063/index.m3u8
黑金古殿(大陆动作片),https://v.cdnlz2.com/20231228/27703_1740f3a5/index.m3u8
监控室(美国动作片),https://v.cdnlz3.com/20231228/22504_887c2dbc/index.m3u8
毒魔复仇2(美国动作片),https://v.cdnlz3.com/20231227/22492_ee949d87/index.m3u8
鳄口逃生(泰国动作片),https://v.cdnlz3.com/20231227/22488_ae7dfcc5/index.m3u8
关云长粤语(大陆动作片),https://v.cdnlz3.com/20231226/22475_055e7d94/index.m3u8
关云长国语(大陆动作片),https://v.cdnlz3.com/20231226/22474_3eee9a2f/index.m3u8
吸血莱恩(美国动作片),https://v.cdnlz3.com/20231226/22470_45a1ed83/index.m3u8
铁拳2012(美国动作片),https://v.cdnlz3.com/20231226/22469_e81a05aa/index.m3u8
东京复仇者2血色万圣节篇命运(日本动作片),https://v.cdnlz11.com/20231225/18853_39d2474f/index.m3u8
协商2018(韩国动作片),https://v.cdnlz11.com/20231225/18848_c23726f6/index.m3u8
兽餐(美国动作片),https://v.cdnlz11.com/20231223/18814_d355126c/index.m3u8
心甘情愿2018(印度动作片),https://v.cdnlz17.com/20231221/87879_afbcf60e/index.m3u8
七秒钟(美国动作片),https://v.cdnlz11.com/20231221/18788_f1ee8a09/index.m3u8
斗破苍穹·止戈(大陆动作片),https://v.cdnlz4.com/20231221/26255_0c98014d/index.m3u8
猿猴大战机械猿猴(美国动作片),https://v.cdnlz4.com/20231220/26245_96e99548/index.m3u8
拳职人员(台湾动作片),https://v.cdnlz4.com/20231220/26239_4590e907/index.m3u8
静夜厮杀(美国动作片),https://v.cdnlz11.com/20231220/18771_668d9e02/index.m3u8
特工老爸2020(美国动作片),https://v.cdnlz11.com/20231220/18766_89a0c817/index.m3u8
巴德尔和迈因霍夫集团(其它动作片),https://v.cdnlz11.com/20231219/18751_07d1bee0/index.m3u8
守夜人2004(俄罗斯动作片),https://v.cdnlz11.com/20231218/18747_a55c17a6/index.m3u8
深渊宝藏(大陆动作片),https://v.cdnlz3.com/20231218/22365_c7902443/index.m3u8
生死交锋2023(大陆动作片),https://v.cdnlz3.com/20231218/22362_83b403af/index.m3u8
笼子里的女孩(韩国动作片),https://v.cdnlz4.com/20231217/26227_f965dd08/index.m3u8
长夜危机(美国动作片),https://v.cdnlz11.com/20231217/18737_5ef774a6/index.m3u8
宿主(美国动作片),https://v.cdnlz11.com/20231214/18688_91bf74bd/index.m3u8
坚如磐石(大陆动作片),https://v.cdnlz4.com/20231214/26226_81898e11/index.m3u8
阿修罗1990(香港动作片),https://v.cdnlz11.com/20231214/18679_ff4dc131/index.m3u8
冰雪特工(法国动作片),https://v.cdnlz4.com/20231213/26213_70555c4c/index.m3u8
亡魂复活(英国动作片),https://v.cdnlz11.com/20231211/18651_3d516f60/index.m3u8
饥饿游戏：鸣鸟与蛇之歌(美国动作片),https://v.cdnlz11.com/20231211/18647_d0c05b0c/index.m3u8
无法无天2006(美国动作片),https://v.cdnlz11.com/20231211/18643_f6e638e2/index.m3u8
怒火追击(大陆动作片),https://v.cdnlz11.com/20231210/18639_55306264/index.m3u8
营救野猪队(泰国动作片),https://v.cdnlz11.com/20231209/18615_da76cb08/index.m3u8
惊奇队长2(美国动作片),https://v1.cdnlz1.com/20231208/24476_e5cafe33/index.m3u8
两个男人(韩国动作片),https://v.cdnlz11.com/20231208/18597_ad08d1fa/index.m3u8
忍风战队破里剑者是也！咻咻的20周年(日本动作片),https://v.cdnlz4.com/20231205/26199_35b2cb7c/index.m3u8
超级特工2004(法国动作片),https://v.cdnlz11.com/20231206/18572_7c6ab959/index.m3u8
喀纳斯水怪(大陆动作片),https://v.cdnlz11.com/20231205/18552_443a1d21/index.m3u8
国家宝藏(美国动作片),https://v.cdnlz11.com/20231205/18548_4bc9d09f/index.m3u8
威震八方(美国动作片),https://v.cdnlz11.com/20231204/18541_06c4768c/index.m3u8
一线声机(美国动作片),https://v.cdnlz11.com/20231204/18534_04504ec9/index.m3u8
迎春阁之风波(香港动作片),https://v.cdnlz11.com/20231204/18531_a7f65ed5/index.m3u8
仇连环(香港动作片),https://v.cdnlz11.com/20231204/18527_12fb54e4/index.m3u8
沙漠骑兵(美国动作片),https://v.cdnlz11.com/20231203/18518_0fea4f66/index.m3u8
斯巴达人(美国动作片),https://v.cdnlz11.com/20231203/18516_dde741e7/index.m3u8
误入歧途2006(其它动作片),https://v.cdnlz11.com/20231202/18503_2e612a82/index.m3u8
汉城大劫案(韩国动作片),https://v.cdnlz17.com/20231130/63272_4a25428e/index.m3u8
猫女2004(美国动作片),https://v.cdnlz11.com/20231201/18493_ad4e14e2/index.m3u8
困兽(大陆动作片),https://v.cdnlz11.com/20231130/18487_92815960/index.m3u8
走到尽头2023(日本动作片),https://v.cdnlz11.com/20231130/18486_bd41a755/index.m3u8
超级恶魔人(日本动作片),https://v.cdnlz11.com/20231130/18480_3b4668f1/index.m3u8
圣人营救(其它动作片),https://v.cdnlz11.com/20231129/18479_cf5bdeec/index.m3u8
血与骨2009(美国动作片),https://v.cdnlz11.com/20231129/18474_bb9ae538/index.m3u8
无间交易(其它动作片),https://v.cdnlz11.com/20231129/18471_ad320a2f/index.m3u8
以藏(日本动作片),https://v.cdnlz11.com/20231129/18466_be7f0779/index.m3u8
热血高速(美国动作片),https://v.cdnlz11.com/20231129/18462_5b74e1df/index.m3u8
吉吉历险记(其它动作片),https://v.cdnlz4.com/20231128/26176_25926ba6/index.m3u8
霸刀(美国动作片),https://v.cdnlz2.com/20231127/27061_91a0e5b6/index.m3u8
冷面赤心(其它动作片),https://v.cdnlz11.com/20231127/18447_a3309046/index.m3u8
断肠剑(香港动作片),https://v.cdnlz11.com/20231125/18423_0089a8ba/index.m3u8
谍海计中计(美国动作片),https://v.cdnlz11.com/20231124/18413_6534e3ef/index.m3u8
93国际列车大劫案：莫斯科行动(大陆动作片),https://v1.cdnlz1.com/20231123/24109_45c19438/index.m3u8
破茧杀机2003(美国动作片),https://v.cdnlz11.com/20231123/18393_76cce196/index.m3u8
夺命狙击3破晓(大陆动作片),https://v1.cdnlz1.com/20231122/24051_a993297a/index.m3u8
咏春1994(香港动作片),https://v.cdnlz11.com/20231121/18361_1e2e07d7/index.m3u8
少女杀手阿墨(日本动作片),https://v1.cdnlz1.com/20231120/23964_8c0ae9ee/index.m3u8
少女杀手阿墨2(日本动作片),https://v.cdnlz2.com/20231120/26852_0949b08f/index.m3u8
绝色保镖(大陆动作片),https://v.cdnlz2.com/20231119/26830_9465d0ce/index.m3u8
新木马屠城记(美国动作片),https://v1.cdnlz1.com/20231119/23940_682471ff/index.m3u8
日出英烈祠(其它动作片),https://v1.cdnlz1.com/20231118/23937_ff60d837/index.m3u8
单刀直入2003(美国动作片),https://v1.cdnlz1.com/20231118/23931_a77e3eb4/index.m3u8
铁甲战神英语(英国动作片),https://v.cdnlz2.com/20231118/26641_c2a608c3/index.m3u8
铁甲战神国语(英国动作片),https://v.cdnlz2.com/20231118/26639_d9ab5944/index.m3u8
毒战2(韩国动作片),https://v.cdnlz4.com/20231117/26156_c60ebe89/index.m3u8
斗破苍穹·觉醒(大陆动作片),https://v.cdnlz4.com/20231117/26155_f980682a/index.m3u8
异形猎手(其它动作片),https://v.cdnlz11.com/20231116/18335_0126174d/index.m3u8
血符门(香港动作片),https://v.cdnlz11.com/20231116/18333_804a562e/index.m3u8
狙击速递(美国动作片),https://v.cdnlz11.com/20231116/18331_c8380645/index.m3u8
四度空间(日本动作片),https://v.cdnlz11.com/20231116/18329_e065f46f/index.m3u8
新独臂刀(香港动作片),https://v.cdnlz11.com/20231116/18328_0bf1eb9e/index.m3u8
孟买传奇(印度动作片),https://v.cdnlz4.com/20231114/26154_f09df2ff/index.m3u8
我不好惹2：贝琪之怒(美国动作片),https://v.cdnlz4.com/20231114/26151_ab8d4876/index.m3u8
车神2003(法国动作片),https://v.cdnlz11.com/20231115/18318_ed315089/index.m3u8
双重间谍(韩国动作片),https://v.cdnlz11.com/20231115/18312_b1034971/index.m3u8
真理战胜2(印度动作片),https://v.cdnlz4.com/20231114/26145_db17aca1/index.m3u8
疾速反击大陆动作片),https://v.cdnlz11.com/20231114/18311_55dc9f71/index.m3u8
